,date,latitude,longitude,normB2,normB3,normB4,normB5,normB6,OWTs,B2,B3,B4,B5,B6
0,2017-08-11,-2.06404,-55.4821,0.1466003025616886,0.24364320543541554,0.27615112399936126,0.24756871499226976,0.0860366530112649,OWT 7,0.009979337820241156,0.01658521716640598,0.018798087777951913,0.016852433436085567,0.00585666475661598
1,2017-08-09,-2.27067,-55.4513,0.15779347523354245,0.2909365529985709,0.19501542469553515,0.27456589552886135,0.08168865154349007,OWT 3,0.00785394224400221,0.014480946569799213,0.009706610998847636,0.013666120747165257,0.004065934603844834
2,2017-08-09,-2.26135,-55.3773,0.15957632222984186,0.2848653975767305,0.24432906001053917,0.2368793283048602,0.07434989187802823,OWT 3,0.007792348584495143,0.013910400030284507,0.011930950521481014,0.011567169068816602,0.003630615536424338
3,2017-08-09,-2.26258,-55.1334,0.16592161446658202,0.27919037254681184,0.2252683451945734,0.2382622445878835,0.09135742320414912,OWT 3,0.007638960729799575,0.012853806292083526,0.010371259031805453,0.010969492646585366,0.004206057001529078
4,2017-08-08,-2.26258,-55.1334,0.18148434066659005,0.2882917240765065,0.22602430933756,0.22221071946217572,0.08198890645716772,OWT 2,0.007254534771725243,0.011523982339368034,0.009034945964604474,0.00888250405003235,0.003277370216100128
5,2017-08-08,-2.26258,-55.1334,0.17003090536651716,0.27626880339440124,0.24482370759823477,0.22817663609316327,0.08069994754768359,OWT 3,0.008967384074015579,0.014570342152598753,0.012911936284320847,0.012033974224589478,0.004256093460498014
6,2017-08-12,-2.13744,-55.4869,0.14586485851059935,0.2594649145613166,0.24863990615901496,0.2560501282763016,0.08998019249276767,OWT 3,0.009901125127872784,0.01761215560482472,0.016877367501673235,0.01738036416007162,0.006107743523682463
7,2017-08-12,-2.11493,-55.4322,0.14790195536909367,0.2578767562665632,0.2433838772222277,0.2565404876566514,0.09429692348546385,OWT 3,0.010949983467665772,0.019092014103311895,0.01801902770811299,0.01899308289479352,0.006981312387931689
8,2017-08-12,-2.17683,-55.3695,0.16962338105334138,0.281701396988372,0.2323803106251952,0.2357495368732579,0.08054537445983355,OWT 3,0.008373628160225894,0.013906471713678526,0.011471686867987024,0.011638012097526447,0.003976203112828564
9,2017-08-11,-2.0815,-55.5255,0.1501214696256824,0.23885334172474523,0.26761193453316834,0.2486481168798105,0.0947651372365935,OWT 7,0.012399833226227322,0.019728967550736245,0.022104388971367076,0.02053800291865557,0.007827473980399109
10,2017-08-10,-2.05366,-55.6376,0.14563892237104248,0.2240818242624308,0.27454945022366417,0.24996248041693986,0.10576732272592272,OWT 7,0.010399289987962594,0.01600047455445897,0.019604095542794756,0.017848472631125607,0.007552274092464665
11,2017-08-11,-2.13781,-55.5489,0.14677544469967657,0.25774090913202213,0.22969918124318683,0.26611323752709437,0.09967122739802017,OWT 3,0.011154612487705549,0.019587744867537577,0.01745663493477147,0.020224023497508237,0.007574795089694899
12,2017-08-10,-2.10491,-55.6994,0.14033727732259807,0.22772846184077056,0.2779619752746484,0.2533885904120136,0.1005836951499693,OWT 7,0.013189839894489902,0.021403450376149918,0.02612473336076618,0.02381516160486863,0.009453531237994483
13,2017-08-11,-2.1844,-55.6303,0.15182725668561417,0.2619133078904726,0.2467493198648248,0.2510117796846564,0.08849833587443212,OWT 3,0.01066527713729612,0.01839839614820975,0.017333184681371083,0.01763260598593451,0.006216665563843819
14,2017-08-09,-2.23914,-55.4971,0.15732902889825498,0.27985496386702235,0.19928625276680828,0.2680874436151998,0.0954423108527146,OWT 3,0.00854506466768815,0.015199857143742663,0.010823901534248339,0.01456072384307771,0.005183790454827415
15,2017-08-08,-2.26258,-55.1334,0.053683974253786876,0.12530106357653079,0.06140365931986126,0.17991846079932347,0.5796928420504978,OWT 5,0.007823684906499543,0.01826086934692418,0.008948720531635208,0.02622058753515259,0.08448208616813387
